## taxon_id	STRING_type	STRING_name_compact	official_name_NCBI
1001994	core	Nitrosoarchaeum koreensis	Candidatus Nitrosoarchaeum koreensis MY1
1002339	periphery	Psychrobacter sp. 1501	Psychrobacter sp. 1501(2011)
1002672	periphery	Pelagibacter sp. IMCC9063	Candidatus Pelagibacter sp. IMCC9063
1002804	periphery	Helicobacter bizzozeronii	Helicobacter bizzozeronii CIII-1
1003195	periphery	Streptomyces cattleya	Streptomyces cattleya NRRL 8057 = DSM 46488
1003200	core	Achromobacter xylosoxidans AXXA	Achromobacter xylosoxidans AXX-A
1004836	core	Gluconacetobacter sp. SXCC1	Gluconacetobacter sp. SXCC-1
1005048	core	Collimonas fungivorans	Collimonas fungivorans Ter331
1005057	periphery	Buchnera aphidicola Ua	Buchnera aphidicola str. Ua (Uroleucon ambrosiae)
1005058	core	Gallibacterium anatis	Gallibacterium anatis UMN179
1005090	periphery	Buchnera aphidicola Ak	Buchnera aphidicola str. Ak (Acyrthosiphon kondoi)
1005705	periphery	Streptococcus infantis SK1076	Streptococcus infantis SK1076
1006006	core	Metallosphaera cuprina	Metallosphaera cuprina Ar-4
1006551	core	Klebsiella oxytoca	Klebsiella oxytoca KCTC 1686
1007104	core	Sphingomonas sp. S17	Sphingomonas sp. S17
1007105	core	Pusillimonas sp. T77	Pusillimonas sp. T7-7
1008459	periphery	Taylorella asinigenitalis	Taylorella asinigenitalis MCE3
1009370	core	Acetonema longum	Acetonema longum DSM 6540
1026882	periphery	Methylophaga aminisulfidivorans	Methylophaga aminisulfidivorans MP
1027292	core	Sporosarcina newyorkensis	Sporosarcina newyorkensis 2681
1027371	periphery	Gordonia alkanivorans	Gordonia alkanivorans NBRC 16433
1027396	periphery	Listeria monocytogenes Scott	Listeria monocytogenes str. Scott A
1028307	periphery	Enterobacter aerogenes	Enterobacter aerogenes KCTC 2190
1028803	periphery	Haemophilus haemolyticus M19501	Haemophilus haemolyticus M19501
1028805	periphery	Haemophilus haemolyticus M21621	Haemophilus haemolyticus M21621
1029718	core	Arthromitus sp. SFBmoJap	Candidatus Arthromitus sp. SFB-mouse-Japan
1031711	core	Ralstonia solanacearum Po82	Ralstonia solanacearum Po82
1032480	core	Microlunatus phosphovorus	Microlunatus phosphovorus NM-1
1033802	core	Salinisphaera shabanensis	Salinisphaera shabanensis E1L3A
1033806	periphery	Halorhabdus tiamatea	Halorhabdus tiamatea SARL4B
1033810	core	Haloplasma contractile	Haloplasma contractile SSD-17B
1033837	periphery	Lactobacillus kefiranofaciens	Lactobacillus kefiranofaciens ZW3
1034807	periphery	Flavobacterium branchiophilum	Flavobacterium branchiophilum FL-15
1034808	periphery	Mycoplasma anatis	Mycoplasma anatis 1340
1035184	periphery	Streptococcus constellatus	Streptococcus constellatus subsp. pharyngis SK1060 = CCUG 46377
1035188	periphery	Haemophilus pittmaniae	Haemophilus pittmaniae HK 85
1035189	periphery	Streptococcus infantis SK970	Streptococcus infantis SK970
1036673	periphery	Paenibacillus mucilaginosus	Paenibacillus mucilaginosus KNP414
1036674	periphery	Idiomarina sp. A28L	Idiomarina sp. A28L
1037409	periphery	Bradyrhizobium japonicum USDA6	Bradyrhizobium japonicum USDA 6
1037410	periphery	Mycoplasma columbinum	Mycoplasma columbinum SF7
1040964	periphery	Lactobacillus ruminis	Lactobacillus ruminis SPM0211
1041504	periphery	Arthromitus sp. SFBraYit	Candidatus Arthromitus sp. SFB-rat-Yit
1041522	periphery	Mycobacterium colombiense	Mycobacterium colombiense CECT 3035
1041826	periphery	Flavobacterium columnare	Flavobacterium columnare ATCC 49512
1042156	periphery	Clostridium sp. SY8519	Clostridium sp. SY8519
1042163	periphery	Brevibacillus laterosporus	Brevibacillus laterosporus LMG 15441
1042876	periphery	Pseudomonas putida S16	Pseudomonas putida S16
1042877	periphery	Thermococcus sp. 4557	Thermococcus sp. 4557
1045854	core	Weissella koreensis	Weissella koreensis KACC 15510
1045855	periphery	Pseudoxanthomonas spadix	Pseudoxanthomonas spadix BD-a59
1045856	periphery	Enterobacter cloacae EcWSU1	Enterobacter cloacae EcWSU1
1045858	periphery	Brachyspira intermedia	Brachyspira intermedia PWS/A
1046627	core	Bizionia argentinensis	Bizionia argentinensis JUB59
1046629	periphery	Streptococcus salivarius	Streptococcus salivarius 57.I
1047171	core	Zymoseptoria tritici	Zymoseptoria tritici
1048834	periphery	Alicyclobacillus acidocaldarius Tc41	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1
1050720	core	Agrobacterium tumefaciens F2	Agrobacterium tumefaciens F2
1051006	periphery	Propionibacterium acnes SK182BJCVI	Propionibacterium acnes SK182B-JCVI
1051075	periphery	Paracoccus denitrificans SD1	Paracoccus denitrificans SD1
1051632	core	Sulfobacillus acidophilus	Sulfobacillus acidophilus TPY
1051646	periphery	Vibrio tubiashii	Vibrio tubiashii ATCC 19109
1052684	periphery	Paenibacillus polymyxa M1	Paenibacillus polymyxa M1
1053648	core	Tremblaya princeps	Candidatus Tremblaya princeps PCVAL
1054460	periphery	Streptococcus pseudopneumoniae	Streptococcus pseudopneumoniae IS7493
1064535	core	Megasphaera elsdenii	Megasphaera elsdenii DSM 20460
1064539	core	Azospirillum brasilense	Azospirillum brasilense Sp245
1064592	core	Naumovozyma castellii	Naumovozyma castellii CBS 4309
1069533	periphery	Streptococcus infantarius	Streptococcus infantarius subsp. infantarius CJ18
1071378	periphery	Naumovozyma dairenensis	Naumovozyma dairenensis CBS 421
1071381	core	Tetrapisispora phaffii	Tetrapisispora phaffii CBS 4417
1074889	periphery	Blattabacterium sp. MADAR	Blattabacterium sp. (Mastotermes darwiniensis) str. MADAR
1075399	periphery	Blattabacterium sp. Cpu	Blattabacterium sp. (Cryptocercus punctulatus) str. Cpu
1082931	core	Pelagibacterium halotolerans	Pelagibacterium halotolerans B2
1085623	periphery	Glaciecola nitratireducens	Glaciecola nitratireducens FR1064
1097668	core	Burkholderia sp. YI23	Burkholderia sp. YI23
1104324	periphery	Pyrobaculum sp. 1860	Pyrobaculum sp. 1860
1110509	periphery	Methanosaeta harundinacea	Methanosaeta harundinacea 6Ac
1111069	periphery	Thermus sp. CCBUS3UF1	Thermus sp. CCB_US3_UF1
1111676	periphery	Mycoplasma haemocanis	Mycoplasma haemocanis str. Illinois
1112204	core	Gordonia polyisoprenivorans	Gordonia polyisoprenivorans VH2
1114970	periphery	Pseudomonas fluorescens F113	Pseudomonas fluorescens F113
1116231	periphery	Streptococcus macedonicus	Streptococcus macedonicus ACA-DC 198
1116375	periphery	Vibrio sp. EJY3	Vibrio sp. EJY3
1117943	periphery	Sinorhizobium fredii HH103	Sinorhizobium fredii HH103
1127134	core	Nocardia cyriacigeorgica	Nocardia cyriacigeorgica GUH-2
1129369	core	Mycoplasma hyorhinis	Mycoplasma hyorhinis GDL-1
1133850	periphery	Streptomyces hygroscopicus	Streptomyces hygroscopicus subsp. jinggangensis 5008
1142511	periphery	Wigglesworthia glossinidia Gm	Wigglesworthia glossinidia endosymbiont of Glossina morsitans morsitans (Yale colony)
