## taxon_id	STRING_type	STRING_name_compact	official_name_NCBI
1408322	periphery	Lachnospiraceae bacterium AC3007	Lachnospiraceae bacterium AC3007
1408323	periphery	Lachnospiraceae bacterium MA2020	Lachnospiraceae bacterium MA2020
1408324	periphery	Lachnospiraceae bacterium MC2017	Lachnospiraceae bacterium MC2017
1408415	periphery	Acholeplasma equifetale ATCC 29724	Acholeplasma equifetale
1408416	periphery	Acholeplasma hippikon ATCC 29725	Acholeplasma hippikon
1408417	periphery	Acholeplasma modicum ATCC 29102	Acholeplasma modicum
1408418	periphery	Acidiphilium angustum ATCC 35903	Acidiphilium angustum
1408419	periphery	Acidocella facilis ATCC 35904	Acidocella facilis
1408422	periphery	Alkaliphilus transvaalensis ATCC 700919	Alkaliphilus transvaalensis
1408423	core	Anaerovibrio lipolyticus LB2005	Anaerovibrio lipolyticus
1408424	periphery	Bacillus bogoriensis ATCC BAA-922	Bacillus bogoriensis
1408427	periphery	Bartonella elizabethae ATCC 49927	Bartonella elizabethae
1408428	periphery	Bilophila wadsworthia ATCC 49260	Bilophila wadsworthia ATCC 49260
1408433	periphery	Crocinitomix catalasitica ATCC 23190	Crocinitomix catalasitica
1408436	periphery	[Eubacterium] cellulosolvens LD2006	Eubacterium cellulosolvens LD2006
1408437	core	Eubacterium desmolans ATCC 43058	Eubacterium desmolans
1408438	periphery	Facklamia sourekii ATCC 700629	Facklamia sourekii
1408439	core	Fusobacterium perfoetens ATCC 29250	Fusobacterium perfoetens
1408442	periphery	Helicobacter pametensis ATCC 51478	Helicobacter pametensis
1408444	periphery	Legionella fairfieldensis ATCC 49588	Legionella fairfieldensis
1408445	periphery	Legionella sainthelensi ATCC 35248	Legionella sainthelensi
1408452	periphery	Mycobacterium genavense ATCC 51234	Mycobacterium genavense
1408473	core	Prolixibacter bellariivorans ATCC BAA-1284	Prolixibacter bellariivorans
1408813	periphery	Sphingobacterium sp. H1ai	Sphingobacterium sp. H1ai
1408823	periphery	[Clostridium] mangenotii TR	Clostridium mangenotii
1410608	periphery	Bacteroides sp. Ga6A2	Bacteroides sp. Ga6A2
1410609	periphery	Treponema sp. C6A8	Treponema sp. C6A8
1410612	periphery	Oribacterium sp. P6A1	Oribacterium sp. P6A1
1410613	periphery	Prevotella sp. P6B1	Prevotella sp. P6B1
1410616	core	Pseudobutyrivibrio sp. MD2005	Pseudobutyrivibrio sp. MD2005
1410617	periphery	Ruminococcus sp. FC2018	Ruminococcus sp. FC2018
1410618	core	Selenomonas sp. ND2010	Selenomonas sp. ND2010
1410619	periphery	Serratia sp. DD3	Serratia sp. DD3
1410620	periphery	Shinella sp. DD12	Shinella sp. DD12
1410622	periphery	Lachnospiraceae bacterium C6A11	Lachnospiraceae bacterium C6A11
1410624	periphery	Lachnospiraceae bacterium FE2018	Lachnospiraceae bacterium FE2018
1410625	core	Lachnospiraceae bacterium MD2004	Lachnospiraceae bacterium MD2004
1410626	periphery	Lachnospiraceae bacterium NC2004	Lachnospiraceae bacterium NC2004
1410628	periphery	Lachnospiraceae bacterium ND2006	Lachnospiraceae bacterium ND2006
1410630	periphery	Lachnospiraceae bacterium P6A3	Lachnospiraceae bacterium P6A3
1410631	periphery	Lachnospiraceae bacterium P6B14	Lachnospiraceae bacterium P6B14
1410632	periphery	Lachnospiraceae bacterium V9D3004	Lachnospiraceae bacterium V9D3004
1410633	periphery	Lachnospiraceae bacterium YSB2008	Lachnospiraceae bacterium YSB2008
1410634	core	Propionibacteriaceae bacterium P6A17	Propionibacteriaceae bacterium P6A17
1410638	periphery	Ruminococcaceae bacterium AB4001	Ruminococcaceae bacterium AB4001
1410650	periphery	Butyrivibrio proteoclasticus P6B7	Butyrivibrio proteoclasticus P6B7
1410653	periphery	Clostridium lundense DSM 17049	Clostridium lundense
1410658	core	Kandleria vitulina MC3001	Kandleria vitulina
1410661	core	Lachnospira multipara LB2003	Lachnospira multipara LB2003
1410665	periphery	Mitsuokella jalaludinii DSM 13811	Mitsuokella jalaludinii
1410666	periphery	Prevotella brevis P6B11	Prevotella brevis
1410668	core	Proteiniclasticum ruminis DSM 24773	Proteiniclasticum ruminis
1410670	periphery	Ruminococcus flavefaciens MA2007	Ruminococcus flavefaciens MA2007
1410674	core	Sharpea azabuensis DSM 18934	Sharpea azabuensis
1410676	periphery	Succinivibrio dextrinosolvens H5	Succinivibrio dextrinosolvens
1411123	core	Rhizobiales bacterium YIM 77505	Rhizobiales bacterium YIM77505
1411685	periphery	Gammaproteobacteria bacterium MOLA455	Gammaproteobacteria bacterium MOLA455
1414719	periphery	Corynebacterium sp. JCB	Corynebacterium sp. JCB
1414720	periphery	Clostridium sp. JCC	Clostridium sp. JCC
1415166	periphery	Nocardia nova SH22a	Nocardia nova
1415630	periphery	Pseudomonas sp. TKP	Pseudomonas sp. TKP
1415754	core	Marinobacter sp. MCTG268	Marinobacter sp. MCTG268
1415755	periphery	Halomonas sp. TG39a	Halomonas sp. TG39a
1415756	periphery	Oceanicola sp. MCTG156(1a)	Oceanicola sp. MCTG156
1415774	periphery	Clostridium botulinum 202F	Clostridium botulinum 202F
1415775	periphery	Clostridium baratii str. Sullivan	Clostridium baratii
1415778	core	Porticoccus hydrocarbonoclasticus MCTG13d	Porticoccus hydrocarbonoclasticus
1415779	core	Polycyclovorans algicola TG408	Polycyclovorans algicola
1415780	core	Algiphilus aromaticivorans DG1253	Algiphilus aromaticivorans
1416752	periphery	Microbacterium paraoxydans DH1b	Microbacterium paraoxydans DH1b
1416759	periphery	Leifsonia aquatica H1aii	Leifsonia aquatica
1416760	periphery	Myroides odoratimimus H1bi	Myroides odoratimimus
1417230	periphery	Borrelia persica No12	Borrelia persica
1417296	core	Defluviimonas sp. 20V17	Defluviimonas sp. 20V17
1419583	periphery	Pseudomonas mandelii PD30	Pseudomonas mandelii PD30
1419814	periphery	Streptococcus sp. VT 162	Streptococcus sp. VT 162
1423144	periphery	Phaeobacter gallaeciensis DSM 26640	Phaeobacter gallaeciensis
1423321	periphery	Bacillus sp. SJS	Bacillus sp. SJS
1423724	periphery	Lactobacillus apodemi DSM 16634 = JCM 16172	Lactobacillus apodemi
1423732	periphery	Lactobacillus casei DSM 20011 = JCM 1134	Lactobacillus casei DSM 20011
1423734	periphery	Lactobacillus composti DSM 18527 = JCM 14202	Lactobacillus composti
1423743	periphery	Lactobacillus farraginis DSM 18382 = JCM 14108	Lactobacillus farraginis
1423747	periphery	Lactobacillus fuchuensis DSM 14340 = JCM 11249	Lactobacillus fuchuensis
1423748	periphery	Lactobacillus gallinarum DSM 10532 = JCM 2011	Lactobacillus gallinarum
1423754	periphery	Lactobacillus hamsteri DSM 5661 = JCM 6256	Lactobacillus hamsteri
1423755	periphery	Lactobacillus hayakitensis DSM 18933 = JCM 14209	Lactobacillus hayakitensis
1423758	periphery	Lactobacillus hominis DSM 23910 = CRBIP 24.179	Lactobacillus hominis
1423767	periphery	Lactobacillus kitasatonis DSM 16761 = JCM 1039	Lactobacillus kitasatonis
1423775	periphery	Lactobacillus nodensis DSM 19682 = JCM 14932 = NBRC 107160	Lactobacillus nodensis
1423780	periphery	Lactobacillus otakiensis DSM 19908 = JCM 15040	Lactobacillus otakiensis
1423790	periphery	Lactobacillus pasteurii DSM 23907 = CRBIP 24.76	Lactobacillus pasteurii
1423806	periphery	Lactobacillus sucicola DSM 21376 = JCM 15457	Lactobacillus sucicola
1423807	periphery	Lactobacillus suebicus DSM 5007 = KCTC 3549	Lactobacillus suebicus
1423814	periphery	Lactobacillus vaginalis DSM 5837 = ATCC 49540	Lactobacillus vaginalis
1423815	periphery	Lactobacillus versmoldensis DSM 14857 = KCTC 3814	Lactobacillus versmoldensis
1423816	periphery	Lactobacillus zeae DSM 20178 = KCTC 3804	Lactobacillus zeae
1424334	periphery	Advenella kashmirensis W13003	Advenella kashmirensis W13003
1427984	core	Candidatus Hepatoplasma crinochetorum Av	Hepatoplasma crinochetorum
1429046	periphery	Rhodococcus rhodochrous ATCC 21198	Rhodococcus rhodochrous
1429851	periphery	Stenotrophomonas maltophilia 5BA-I-2	Stenotrophomonas maltophilia 5BAI2
1429916	periphery	Afipia sp. P52-10	Afipia sp. P5210
1430331	periphery	Geobacillus sp. G1w1	Geobacillus sp. G1w1
1430440	periphery	Magnetospirillum gryphiswaldense MSR-1 v2	Magnetospirillum gryphiswaldense
1432050	periphery	Rhizobium etli bv. mimosae str. IE4771	Rhizobium etli mimosae
1432055	periphery	Komagataeibacter rhaeticus AF1	Komagataeibacter rhaeticus
1432056	periphery	Mannheimia varigena USDA-ARS-USMARC-1261	Mannheimia varigena USDAARSUSMARC1261
1433126	core	Rikenellaceae bacterium M3	Rikenellaceae bacterium M3
1433287	periphery	Mannheimia varigena USDA-ARS-USMARC-1296	Mannheimia varigena USDAARSUSMARC1296
1434325	periphery	Dyadobacter tibetensis Y620-1	Dyadobacter tibetensis
1434929	periphery	Burkholderia pseudomallei ABCPW 111	Burkholderia pseudomallei ABCPW111
1435051	periphery	Bifidobacterium moukalabense DSM 27321	Bifidobacterium moukalabense
1435356	periphery	Rhodococcus pyridinivorans SB3094	Rhodococcus pyridinivorans
1437425	core	Criblamydia sequanensis CRIB-18	Criblamydia sequanensis
1437448	periphery	Ochrobactrum rhizosphaerae SJY1	Ochrobactrum rhizosphaerae
1437600	periphery	Bifidobacterium pullorum DSM 20433	Bifidobacterium pullorum
1437603	periphery	Bifidobacterium mongoliense DSM 21395	Bifidobacterium mongoliense
1437605	periphery	Bifidobacterium actinocoloniiforme DSM 22766	Bifidobacterium actinocoloniiforme
1437606	periphery	Bifidobacterium bohemicum DSM 22767	Bifidobacterium bohemicum
1437608	periphery	Bifidobacterium biavatii DSM 23969	Bifidobacterium biavatii
1437609	periphery	Bifidobacterium callitrichos DSM 23973	Bifidobacterium callitrichos
1437610	periphery	Bifidobacterium reuteri DSM 23975	Bifidobacterium reuteri
1437824	periphery	Castellaniella defragrans 65Phen	Castellaniella defragrans
1437882	periphery	Pseudomonas nitroreducens HBP1	Pseudomonas nitroreducens HBP1
1439940	periphery	Pseudomonas sp. BAY1663	Pseudomonas sp. BAY1663
1440052	periphery	Escherichia albertii KF1	Escherichia albertii KF1
1440053	periphery	Streptomyces scopuliridis RB72	Streptomyces scopuliridis
1440774	periphery	Mycobacterium aromaticivorans JS19b1 = JCM 16368	Mycobacterium aromaticivorans
1441629	periphery	Pseudomonas cichorii JBC1	Pseudomonas cichorii
1441930	periphery	Serratia fonticola RB-25	Serratia fonticola RB25
1442598	periphery	Arcobacter cibarius LMG 21996	Arcobacter cibarius
1442599	periphery	Luteimonas huabeiensis HB2	Luteimonas huabeiensis
1443111	periphery	Sulfitobacter guttiformis KCTC 32187	Sulfitobacter guttiformis
1443113	periphery	Yersinia enterocolitica LC20	Yersinia enterocolitica LC20
1443122	periphery	Clostridium novyi B str. NCTC 9691	Clostridium novyi B NCTC 9691
1443125	periphery	Clostridium botulinum C/D str. BKT12695	Clostridium botulinum CD BKT12695
1443665	periphery	Aquimarina macrocephali JAMB N27	Aquimarina macrocephali
1444306	periphery	Sporolactobacillus terrae DSM 11697	Sporolactobacillus terrae
1444309	periphery	Brevibacillus borstelensis 3096-7	Brevibacillus borstelensis
1444310	periphery	Bacillus flexus T6186-2	Bacillus flexus
1444711	periphery	Chlamydia sp. 'Diamant'	Chlamydia sp. Diamant
1444712	periphery	Chlamydia sp. 'Rubis'	Chlamydia sp. Rubis
1444770	periphery	Xylella fastidiosa PLS229	Xylella fastidiosa PLS229
1445613	periphery	Sciscionella sp. SE31	Sciscionella sp. SE31
1446473	periphery	Paracoccus yeei ATCC BAA-599	Paracoccus yeei
1448139	periphery	Aeromonas hydrophila YL17	Aeromonas hydrophila YL17
1448389	periphery	Tomitella biformata AHU 1821	Tomitella biformata
1448857	periphery	Campylobacter sp. CIT045	Campylobacter sp. CIT045
1448860	periphery	Halobellus rufus	Halobellus rufus
1449044	periphery	Arthrobacter sp. UNC362MFTsu5.1	Arthrobacter sp. UNC362MFTsu51
1449048	periphery	Mycobacterium sp. UNC280MFTsu5.1	Mycobacterium sp. UNC280MFTsu51
1449049	periphery	Caulobacter sp. UNC358MFTsu5.1	Caulobacter sp. UNC358MFTsu51
1449050	periphery	Clostridium sp. KNHs205	Clostridium sp. KNHs205
1449058	periphery	Microbacterium sp. UNCCL10	Microbacterium sp. UNCCL10
1449063	periphery	Paenibacillus sp. UNC451MF	Paenibacillus sp. UNC451MF
1449065	periphery	Phyllobacterium sp. UNC302MFCol5.2	Phyllobacterium sp. UNC302MFCol52
1449068	periphery	Rhodococcus sp. UNC23MFCrub1.1	Rhodococcus sp. UNC23MFCrub11
1449069	periphery	Rhodococcus sp. UNC363MFTsu5.1	Rhodococcus sp. UNC363MFTsu51
1449076	periphery	Sphingomonas sp. UNC305MFCol5.2	Sphingomonas sp. UNC305MFCol52
1449080	periphery	Thermus sp. YIM 77409	Thermus sp. YIM77409
1449126	periphery	Clostridiales bacterium DRI-13	Clostridiales bacterium DRI13
1449335	core	Carnobacterium alterfunditum DSM 5972	Carnobacterium alterfunditum
1449336	periphery	Carnobacterium divergens DSM 20623	Carnobacterium divergens
1449337	periphery	Carnobacterium funditum DSM 5970	Carnobacterium funditum
1449338	periphery	Carnobacterium gallinarum DSM 4847	Carnobacterium gallinarum
1449342	periphery	Carnobacterium mobile DSM 4848	Carnobacterium mobile
1449343	periphery	Carnobacterium pleistocenium FTR1	Carnobacterium pleistocenium
1449345	periphery	Helicobacter rodentium ATCC 700285	Helicobacter rodentium
1449346	periphery	Kitasatospora azatica KCTC 9699	Kitasatospora azatica
1449347	periphery	Kitasatospora mediocidica KCTC 9733	Kitasatospora mediocidica
1449350	periphery	Roseivivax halodurans JCM 10272	Roseivivax halodurans
1449351	periphery	Roseivivax isoporae LMG 25204	Roseivivax isoporae
1449353	periphery	Streptacidiphilus oryzae TH49	Streptacidiphilus oryzae
1449355	periphery	Streptomyces yeochonensis CN732	Streptomyces yeochonensis
1449357	periphery	Thermus tengchongensis YIM 77401	Thermus tengchongensis
1449976	periphery	Kutzneria albida DSM 43870	Kutzneria albida
1450525	periphery	Flavobacterium succinicans LMG 10402	Flavobacterium succinicans
1450694	periphery	Bacillus sp. TS-2	Bacillus sp. TS2
1451189	periphery	Corynebacterium falsenii DSM 44353	Corynebacterium falsenii
1451261	periphery	Microbacterium sp. MRS-1	Microbacterium sp. MRS1
1452535	periphery	Microbacterium sp. Cr-K32	Microbacterium sp. CrK32
1452536	periphery	Microbacterium sp. Cr-K20	Microbacterium sp. CrK20
1452718	periphery	Pseudomonas sp. RL	Pseudomonas sp. RL
1453496	core	Hafnia alvei FB1	Hafnia alvei
1453498	periphery	Flavobacterium aquatile LMG 4008	Flavobacterium aquatile
1453500	core	Schleiferia thermophila str. Yellowstone	Schleiferia thermophila
1453501	core	Microbulbifer sp. HZ11	Microbulbifer sp. HZ11
1453503	periphery	Pseudomonas pseudoalcaligenes AD6	Pseudomonas pseudoalcaligenes AD6
1453505	periphery	Flavobacterium chungangense LMG 26729	Flavobacterium chungangense
1454004	periphery	Candidatus Accumulibacter sp. BA-93	Accumulibacter sp. BA93
1454007	periphery	Pedobacter borealis DSM 19626	Pedobacter borealis
1454010	core	Cellulomonas sp. HZM	Cellulomonas sp. HZM
1454202	periphery	Photobacterium phosphoreum ANT220	Photobacterium phosphoreum
1455608	periphery	Haladaptatus cibarius D43	Haladaptatus cibarius
1457250	periphery	Halapricum salinum	Halapricum salinum
1457393	periphery	Acetobacter aceti 1023	Acetobacter aceti 1023
1458275	periphery	Hylemonella gracilis str. Niagara R	Hylemonella gracilis Niagara
1458357	periphery	Burkholderia sp. MP-1	Burkholderia sp. MP1
1458427	core	Comamonadaceae bacterium H1	Comamonadaceae bacterium H1
1458462	periphery	Lachnospiraceae bacterium AC2029	Lachnospiraceae bacterium AC2029
1459636	core	Candidatus Nitrososphaera evergladensis SR1	Nitrososphaera evergladensis
1460634	periphery	Geomicrobium sp. JCM 19037	Geomicrobium sp. JCM19037
1460635	core	Geomicrobium sp. JCM 19038	Geomicrobium sp. JCM19038
1460640	periphery	Bacillus sp. JCM 19046	Bacillus sp. JCM19046
1461577	periphery	Weeksella sp. FF8	Weeksella sp. FF8
1461579	periphery	Haemophilus sp. FF7	Haemophilus sp. FF7
1461580	periphery	Bacillus sp. JCE	Bacillus sp. JCE
1461582	core	Jeotgalicoccus sp. 13MG44_air	Jeotgalicoccus sp. 13MG44air
1461693	core	Actibacterium atlanticum	Actibacterium atlanticum
1461694	core	Oceanicola sp. 22II-S11g	Oceanicola sp. 22IIS11g
1462526	periphery	Virgibacillus sp. Vm-5	Virgibacillus sp. Vm5
1462527	periphery	Oceanobacillus sp. S5	Oceanobacillus sp. S5
1463820	periphery	Actinosporangium sp. NRRL B-3428	Actinosporangium sp. NRRLB3428
1463821	periphery	Glycomyces sp. NRRL B-16210	Glycomyces sp. NRRLB16210
1463825	periphery	Saccharothrix sp. NRRL B-16314	Saccharothrix sp. NRRLB16314
1463841	periphery	Streptomyces sp. NRRL F-2580	Streptomyces sp. NRRLF2580
1463845	periphery	Streptomyces sp. NRRL F-2890	Streptomyces sp. NRRLF2890
1463853	periphery	Streptomyces sp. NRRL F-5008	Streptomyces sp. NRRLF5008
1463854	periphery	Streptomyces sp. NRRL F-5053	Streptomyces sp. NRRLF5053
1463855	periphery	Streptomyces sp. NRRL F-5065	Streptomyces sp. NRRLF5065
1463856	periphery	Streptomyces sp. NRRL F-5123	Streptomyces sp. NRRLF5123
1463857	periphery	Streptomyces sp. NRRL F-5126	Streptomyces sp. NRRLF5126
1463858	periphery	Streptomyces sp. NRRL F-5135	Streptomyces sp. NRRLF5135
1463861	periphery	Streptomyces sp. NRRL F-525	Streptomyces sp. NRRLF525
1463864	periphery	Streptomyces sp. NRRL F-5630	Streptomyces sp. NRRLF5630
1463879	periphery	Streptomyces sp. NRRL F-6677	Streptomyces sp. NRRLF6677
1463881	periphery	Streptomyces sp. NRRL S-118	Streptomyces sp. NRRLS118
1463885	periphery	Streptomyces sp. NRRL S-149	Streptomyces sp. NRRLS149
1463887	periphery	Streptomyces sp. NRRL S-1777	Streptomyces sp. NRRLS1777
1463895	periphery	Streptomyces sp. NRRL S-237	Streptomyces sp. NRRLS237
1463900	periphery	Streptomyces sp. NRRL S-337	Streptomyces sp. NRRLS337
1463901	periphery	Streptomyces sp. NRRL S-340	Streptomyces sp. NRRLS340
1463903	periphery	Streptomyces sp. NRRL S-37	Streptomyces sp. NRRLS37
1463909	periphery	Streptomyces sp. NRRL S-474	Streptomyces sp. NRRLS474
1463917	periphery	Streptomyces sp. NRRL S-646	Streptomyces sp. NRRLS646
1463920	periphery	Streptomyces sp. NRRL S-87	Streptomyces sp. NRRLS87
1463921	periphery	Streptomyces sp. NRRL S-920	Streptomyces sp. NRRLS920
1463926	periphery	Streptomyces sp. NRRL WC-3626	Streptomyces sp. NRRLWC3626
1463934	periphery	Streptomyces sp. NRRL WC-3742	Streptomyces sp. NRRLWC3742
1463936	periphery	Streptomyces sp. NRRL WC-3773	Streptomyces sp. NRRLWC3773
1464048	periphery	Micromonospora parva	Micromonospora parva
1469245	periphery	Thioalkalivibrio sp. HK1	Thioalkalivibrio sp. HK1
1469557	periphery	Lacinutrix sp. PAMC 27137	Lacinutrix sp. PAMC27137
1469607	periphery	[Scytonema hofmanni] UTEX 2349	Scytonema hofmanni
1469613	core	Rhodovulum sp. NI22	Rhodovulum sp. NI22
1469948	periphery	Clostridium sp. KNHs209	Clostridium sp. KNHs209
1470591	periphery	Sphingomonas sp. RIT328	Sphingomonas sp. RIT328
1470593	periphery	Pseudomonas sp. RIT357	Pseudomonas sp. RIT357
1471459	periphery	Prochlorococcus sp. scB241_528O2	Prochlorococcus sp. scB241528O2
1471522	periphery	Prochlorococcus sp. scB245a_520K10	Prochlorococcus sp. scB245a520K10
1472418	core	Falsirhodobacter sp. alg1	Falsirhodobacter sp. alg1
1472716	periphery	Burkholderia sp. K24	Burkholderia sp. K24
1473546	periphery	Lysinibacillus sp. BF-4	Lysinibacillus sp. BF4
1476583	periphery	Deinococcus phoenicis	Deinococcus phoenicis
1476876	periphery	Streptomyces sp. NRRL B-24720	Streptomyces sp. NRRLB24720
1476973	periphery	Peptostreptococcaceae bacterium VA2	Peptostreptococcaceae bacterium VA2
1479235	periphery	Halomonas sp. HL-48	Halomonas sp. HL48
1479237	core	Marinobacter sp. HL-58	Marinobacter sp. HL58
1479238	periphery	Oceanicaulis sp. HL-87	Oceanicaulis sp. HL87
1479239	periphery	Porphyrobacter sp. HL-46	Porphyrobacter sp. HL46
1479623	periphery	Curtobacterium sp. S6	Curtobacterium sp. S6
1480694	periphery	Spirochaeta sp. JC230	Spirochaeta sp. JC230
